,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time,Locality
1154,39.40177075,-85.49237382,"Chinese, Continental, Italian, Healthy Food, Asian, North Indian, Pizza, Desserts",20.0,50.00,3.7,27,16,30,Greensburg
1155,39.43064233,-85.98513626,Fast Food,20.0,50.00,3.4,442,98,45,Edinburgh
1156,39.44407258,-85.93209943,"North Indian, Chinese, Fast Food",20.0,50.00,3.2,10,2,30,Edinburgh
1157,39.30615615,-85.86449813,"Fast Food, Street Food, Beverages",20.0,50.00,2.8,20,5,30,Hope
1158,39.72686769,-85.21495757,"Burger, Fast Food, Beverages",20.0,50.00,4.3,328,97,45,Cambridge City
1159,39.57230235,-85.59260109,"North Indian, Chinese",35.0,50.00,3.7,201,118,30,Morristown
1160,39.105499200000004,-85.16705276,"South Indian, Chinese",15.0,50.00,3.5,40,22,45,Milan
1161,39.92446075,-85.33422509,"American, North Indian, Finger Food",55.0,50.00,4.0,467,242,45,New Castle
1162,39.35537366,-85.94247217,"North Indian, Mughlai, Kebab",55.0,50.00,3.9,740,268,45,Edinburgh
1164,39.53821129,-85.43091256,Fast Food,15.0,50.00,3.8,35,12,30,Rushville
1165,39.17537347,-85.85224015,South Indian,10.0,50.00,3.5,18,6,30,Columbus
1166,39.84316586,-85.16791827,"Chinese, North Indian",20.0,50.00,3.4,39,17,30,Cambridge City
1167,39.00223504,-85.64881724,"Bakery, Desserts, Fast Food",15.0,50.00,3.5,47,16,65,North Vernon
1168,39.59103004,-85.26469608,"Chinese, Fast Food, South Indian, North Indian",15.0,50.00,0,0,0,45,Connersville
1169,39.64830971,-85.97817271,"North Indian, South Indian, Continental",40.0,99.00,4.3,1028,728,65,New Palestine
1170,39.58333544,-85.21805681,"North Indian, Rolls",30.0,50.00,4.1,180,110,30,Connersville
1171,39.55528627,-85.09548734,"North Indian, Fast Food",10.0,50.00,3.6,36,1,30,Connersville
1172,39.39959259,-85.36000631,South Indian,15.0,50.00,3.4,30,4,30,Greensburg
1173,39.46312354,-85.72791374,"Biryani, North Indian",10.0,50.00,0,0,0,45,Geneva
1174,39.25379045,-85.79141175,"Juices, Fast Food",10.0,50.00,3.9,82,26,45,Hope
1176,39.25517299,-85.36751568,"Mithai, Street Food",15.0,50.00,3.7,6,0,30,Greensburg
1177,39.71194439,-85.47098595,"North Indian, Chinese",25.0,50.00,3.2,7,2,30,Knightstown
1178,39.54206014,-85.89976462,"Biryani, North Indian, Chinese",25.0,50.00,3.5,51,32,30,Shelbyville
1179,39.35893857,-85.99141787,"Fast Food, Beverages",15.0,50.00,3.8,24,9,30,Edinburgh
1180,39.58777695,-85.56480514,"Continental, North Indian, BBQ, Steak",80.0,50.00,4.7,9054,6504,45,Rushville
1182,39.39731299,-85.57053762,South Indian,5.0,50.00,3.1,98,10,30,Saint Paul
1183,39.21076105,-85.41059164,North Indian,10.0,50.00,3.4,19,6,30,Osgood
1185,39.01198835,-85.83197345,"Sandwich, Beverages, Fast Food",10.0,50.00,3.6,29,6,30,Seymour
1186,39.10191235,-85.29298515,"North Indian, Mughlai, Chinese",20.0,50.00,3.4,26,13,30,Osgood
1187,39.5622732,-85.69464296,"Mithai, Street Food",10.0,50.00,3.9,110,26,30,Shelbyville
1188,39.34127643,-85.19135774,Fast Food,20.0,50.00,0,0,0,30,Batesville
1189,39.34239206,-85.55690685,"Chinese, Thai",30.0,99.00,3.0,62,30,45,Greensburg
1190,39.67491849,-85.60754427,North Indian,25.0,50.00,3.1,4,1,30,Morristown
1191,39.11165515,-85.15053857,Street Food,10.0,50.00,3.9,138,50,45,Milan
1192,39.31215052,-85.6936807,"Mithai, North Indian, South Indian, Chinese",15.0,50.00,0,0,0,45,Hope
1193,39.26067667,-85.22048382,"Biryani, Kebab",10.0,50.00,3.4,11,2,30,Batesville
1194,39.30825271,-85.05234797,"North Indian, Street Food, Desserts",15.0,50.00,4.0,696,296,45,Sunman
1195,39.07009996,-85.00766232,"North Indian, Chinese, Seafood",50.0,50.00,3.1,46,32,30,Dillsboro
1196,39.4424864,-85.02853213,Beverages,15.0,50.00,0,0,0,30,Brookville
1198,39.61088614,-85.86950258,"South Indian, Biryani, Hyderabadi, Fast Food, Chinese",10.0,50.00,3.7,50,5,30,New Palestine
1199,39.7943524,-85.38793952,Beverages,10.0,50.00,3.3,9,7,30,New Castle
1200,39.36380008,-85.64487308,"Pizza, Fast Food",10.0,50.00,0,0,0,30,Saint Paul
1202,39.46418073,-85.05133363,"North Indian, South Indian, Chinese",20.0,50.00,0,0,0,30,Brookville
1203,39.33367163,-85.88440507,Fast Food,15.0,50.00,3.5,69,26,30,Edinburgh
1204,39.59222242,-85.74873759,"Bengali, Chinese, North Indian",15.0,50.00,3.1,5,0,30,Shelbyville
1205,39.39743761,-85.61425461,"South Indian, Chinese, North Indian",20.0,50.00,2.9,14,10,30,Saint Paul
1206,39.89981956,-85.30372632,"North Indian, Chinese",20.0,99.00,4.1,2465,860,45,New Castle
1207,39.51946837,-85.65713987,Fast Food,15.0,50.00,0,0,0,30,Saint Paul
1208,39.71394646,-85.51794664,Mithai,20.0,50.00,3.7,61,18,30,Knightstown
1209,39.43872903,-85.88415368,North Indian,25.0,50.00,3.2,16,2,30,Edinburgh
1210,39.67606904,-85.3614218,"Bakery, Desserts",20.0,99.00,2.8,4,4,120,Rushville
1211,39.07331576,-85.89293647,"Fast Food, Momos, Desserts, Beverages",10.0,50.00,3.7,196,88,45,Seymour
1212,39.58770004,-85.86978066,"Chinese, Continental, Burger, Pizza",40.0,50.00,3.7,372,226,30,Shelbyville
1213,39.01678564,-85.28631944,Fast Food,15.0,50.00,3.8,35,12,30,Versailles
1214,39.38086696,-85.79238246,Desserts,10.0,50.00,0,0,0,30,Geneva
1215,39.90093672,-85.19523953,"North Indian, Biryani",10.0,50.00,2.7,16,10,30,Hagerstown
1217,39.3828565,-85.78647874,"Chinese, Momos",10.0,50.00,3.9,129,85,30,Geneva
1218,39.00881468,-85.11112897,Fast Food,15.0,50.00,0,0,0,30,Dillsboro
1219,39.35210636,-85.37766797,"North Indian, Kebab",20.0,50.00,0,0,0,30,Greensburg
1220,39.23826152,-85.10683532,"Asian, Chinese",30.0,50.00,4.2,510,230,65,Sunman
1221,39.52348227,-85.84419657,"North Indian, Chinese, Fast Food",5.0,50.00,3.3,9,5,30,Shelbyville
1222,39.59356969,-85.45745923,"North Indian, Rolls, Chinese",20.0,50.00,3.5,22,12,30,Rushville
1223,39.1444688,-85.71540509,"North Indian, Maharashtrian, Chinese",20.0,50.00,3.3,20,6,45,Country Squire Lakes
1224,39.71764228,-85.26424716,"North Indian, Chinese, South Indian, Fast Food",25.0,50.00,3.6,87,37,45,Cambridge City
1225,39.30252879,-85.46948917,"Cafe, Chinese",20.0,50.00,3.6,90,14,30,Greensburg
1226,39.36760189,-85.98144520000001,Mithai,15.0,50.00,3.7,41,7,30,Edinburgh
1227,39.14212498,-85.91420975,Fast Food,10.0,50.00,3.5,55,24,30,Columbus
1228,39.95532877,-85.80164552,"North Indian, Chinese",25.0,50.00,3.8,365,206,30,Ingalls
1229,39.91292875,-85.70288105,North Indian,20.0,50.00,2.9,6,2,30,Pendleton
1230,39.95578573,-85.80393723,North Indian,20.0,50.00,3.2,11,3,30,Ingalls
1231,39.52108028,-85.05323143,Biryani,15.0,50.00,2.8,8,3,30,Brookville
1233,39.52595413,-85.48538005,North Indian,15.0,50.00,3.7,110,34,45,Rushville
1234,39.34046311,-85.46613097,"Chinese, Mughlai",45.0,50.00,4.1,1719,1260,45,Greensburg
1235,39.86750828,-85.73970028,"North Indian, South Indian, Chinese, Fast Food, Mithai",20.0,50.00,3.8,1291,366,45,Greenfield
1236,39.40176031,-85.8114829,"Continental, Italian, American",30.0,50.00,4.0,611,320,45,Geneva
1237,39.88302274,-85.48232883,"Mithai, North Indian, Street Food, Chinese, South Indian",20.0,50.00,3.7,435,184,65,Knightstown
1238,39.13745067,-85.72340034,North Indian,15.0,50.00,3.5,27,5,30,Country Squire Lakes
1239,39.35096289,-85.17848919,"Cafe, Fast Food",35.0,50.00,4.2,164,115,45,Batesville
1240,39.87931638,-85.27699364,Fast Food,10.0,50.00,0,0,0,30,New Castle
1241,39.30044993,-85.62088508,"Burger, Fast Food",15.0,99.00,4.0,1608,986,45,Saint Paul
1242,39.89736043,-85.92760279,"Desserts, Beverages, Healthy Food",20.0,50.00,3.6,48,19,45,McCordsville
1243,39.17290206,-85.71006687,"Rolls, Salad, Sandwich",20.0,50.00,3.9,83,31,30,Westport
1244,39.55058207,-85.74069249,South Indian,10.0,50.00,3.9,145,52,30,Shelbyville
1245,39.39876878,-85.67384795,North Eastern,40.0,50.00,3.9,161,35,30,Geneva
1246,39.40959068,-85.54953354,"Bakery, Desserts, Ice Cream",20.0,50.00,0,0,0,30,Saint Paul
1247,39.06923832,-85.8540493,Bakery,15.0,50.00,2.8,14,9,30,Seymour
1248,39.78580917,-85.36913840000001,"Fast Food, Rolls",15.0,50.00,3.7,134,41,45,New Castle
1249,39.17954699,-85.06583753,"North Indian, Chinese, Biryani",25.0,50.00,3.7,327,59,30,Sunman
1250,39.30194328,-85.55959320000001,"Mithai, Street Food",10.0,50.00,3.2,7,2,65,Greensburg
1251,39.72690131,-85.52814288,"North Indian, Chinese, Continental, Italian",60.0,50.00,4.2,713,560,30,Knightstown
1252,39.23028477,-85.57939754,"Biryani, North Indian, Chinese, Arabian",30.0,50.00,3.7,85,33,65,Westport
1253,39.79008557,-85.23809242,"Bakery, Fast Food, Desserts",20.0,50.00,3.5,80,47,30,Cambridge City
1254,39.05134834,-85.38666835,"Cafe, Fast Food, Beverages",20.0,50.00,0,0,0,30,Osgood
1255,39.55469531,-85.14525059,"Seafood, Chinese, Fast Food, North Indian, Maharashtrian",20.0,50.00,3.2,8,4,30,Connersville
1256,39.3442469,-85.52319871,"Pizza, Italian",20.0,50.00,3.9,0,0,30,Greensburg
1257,39.3524021,-85.34305831,"North Indian, Healthy Food, South Indian",20.0,50.00,3.6,79,23,30,Batesville
1258,39.2360843,-85.36912854,"Fast Food, Italian, Beverages",15.0,50.00,3.6,167,89,65,Osgood
1259,39.72454038,-85.43881409,"North Indian, Chinese",20.0,50.00,2.8,33,5,45,Knightstown
1260,39.45424252,-85.08444934,"North Indian, Rolls, Biryani",20.0,50.00,3.8,263,67,45,Brookville
1261,39.44684946,-85.02729441,Mishti,5.0,99.00,4.4,1512,579,45,Brookville
1262,39.15561428,-85.40086412,"Chinese, Thai",20.0,99.00,3.5,34,20,65,Osgood
1263,39.71352998,-85.96750321,"Chinese, Momos",20.0,50.00,4.2,238,172,45,Cumberland
1264,39.62640302,-85.85421613,"Cafe, Fast Food",15.0,50.00,3.6,144,68,30,New Palestine
1265,39.81212722,-85.78850976,"North Indian, Mughlai, Chinese",20.0,50.00,4.0,0,0,30,Greenfield
1266,39.81163043,-85.44950714,"North Indian, Mughlai",35.0,50.00,4.0,84,51,30,Knightstown
1267,39.5355759,-85.1755983,"North Indian, Asian",20.0,50.00,3.2,5,3,30,Connersville
1268,39.8156088,-85.90809242,"North Indian, Fast Food",20.0,99.00,3.9,275,62,45,Cumberland
1269,39.16841878,-85.91165818,"Street Food, North Indian, South Indian, Mithai",15.0,50.00,3.7,76,38,30,Columbus
1270,39.16604281,-85.88846096,"Fast Food, North Indian",10.0,50.00,3.6,26,5,30,Columbus
1271,39.06559910000001,-85.40104602,Fast Food,20.0,99.00,3.7,282,96,65,Osgood
1272,39.56079962,-85.77577114,"Chinese, North Indian",25.0,50.00,2.7,78,34,65,Shelbyville
1274,39.59131873,-85.33498694,North Indian,10.0,50.00,3.7,56,3,30,Rushville
1275,39.22308269,-85.72783869,"Cafe, Continental, Italian",35.0,50.00,4.3,1105,751,45,Hope
1276,39.00134756,-85.22282091,"Bengali, Mithai",15.0,50.00,3.1,17,8,30,Versailles
1277,39.88360254,-85.67320697,"Fast Food, Chinese, Asian, Thai",25.0,50.00,4.2,759,545,45,Pendleton
1278,39.21932828,-85.60262412,North Indian,15.0,50.00,2.8,13,3,30,Westport
1279,39.12122602,-85.15238731,Fast Food,10.0,50.00,3.5,120,72,30,Milan
1280,39.78754993,-85.65635672,"Arabian, North Indian, Biryani, Mughlai, BBQ, Salad, Fast Food, Desserts",20.0,50.00,3.5,16,4,45,Greenfield
1281,39.90886401,-85.04237759,"South Indian, North Indian, Chinese",15.0,50.00,3.1,73,44,30,Centerville
1282,39.97365522,-85.28548451,"Burger, Fast Food, Desserts, Beverages",15.0,50.00,0,0,0,30,New Castle
1283,39.55731148,-85.05165555,"Continental, Juices, American, Fast Food, Italian, Ice Cream",20.0,50.00,2.8,94,49,45,Connersville
1284,39.30281734,-85.93088394,Desserts,5.0,50.00,3.2,7,0,30,Lowell
1285,39.34064638,-85.55748442,"Desserts, Beverages",15.0,50.00,4.4,67,55,30,Greensburg
1287,39.93885908,-85.84476686,South Indian,20.0,50.00,3.9,52,47,30,Fortville
1288,39.5793298,-85.20877333,North Indian,10.0,50.00,3.4,68,14,45,Connersville
1289,39.90531577,-85.70471421,"Beverages, Fast Food",15.0,50.00,3.7,108,31,30,Pendleton
1290,39.84544903,-85.79228106,"North Indian, Chinese, Biryani, Desserts, Beverages",25.0,50.00,3.4,38,4,65,Greenfield
1292,39.20710804,-85.56823392,"North Indian, Maharashtrian",15.0,50.00,0,0,0,45,Westport
1293,39.08781794,-85.84162649,"Fast Food, Chinese",20.0,50.00,4.0,439,202,45,Seymour
1294,39.84600877,-85.0332778,"Desserts, Fast Food, Beverages",25.0,50.00,3.7,5,3,30,Centerville
1296,39.33083412,-85.80683055,North Indian,1.2,50.00,3.8,175,94,45,Hope
1297,39.57385303,-85.06835525,"Biryani, North Indian",20.0,99.00,3.7,28,6,45,Connersville
1298,39.4704956,-85.93260631,"North Indian, Street Food",10.0,50.00,3.4,8,5,30,Edinburgh
1299,39.94251665,-85.34750781,"North Indian, Chinese",10.0,50.00,3.8,100,1,30,New Castle
1300,39.95998026,-85.90332907,"Mexican, American, Italian, Burger",50.0,99.00,4.6,4903,3989,65,McCordsville
1301,39.2334105,-85.6840604,"Burger, Fast Food",20.0,50.00,3.8,281,111,30,Hope
1302,39.53377047,-85.58659107,North Indian,20.0,50.00,2.9,4,3,45,Saint Paul
1303,39.21063011,-85.60958102,"Biryani, Chinese",20.0,50.00,0,0,0,30,Westport
1304,39.10237014,-85.42699658,"North Indian, Chinese, South Indian",20.0,99.00,3.8,159,68,65,Osgood
1305,39.97986458,-85.03637641,"Beverages, Lebanese, Arabian",10.0,50.00,3.7,17,8,30,Lynn
1306,39.35511083,-85.23315669,"South Indian, Chinese",10.0,50.00,3.6,402,9,30,Batesville
1307,39.80275926,-85.06834136,"North Indian, Chinese, Rolls, Momos",30.0,50.00,3.8,18,12,30,Centerville
1308,39.02381373,-85.61631596,"North Indian, Mughlai, Chinese",20.0,50.00,3.4,26,13,30,North Vernon
1309,39.72756924,-85.81443407,"South Indian, Fast Food, Chinese",15.0,50.00,3.3,34,6,30,Greenfield
1310,39.53322594,-85.31277094,Bakery,15.0,50.00,3.7,49,39,30,Rushville
1311,39.93136089,-85.69568955,"Fast Food, Rolls",15.0,50.00,3.7,100,49,45,Pendleton
1312,39.83275903,-85.41829677,"North Indian, Mughlai",15.0,50.00,3.3,12,3,30,New Castle
1313,39.05324818,-85.25665524,North Indian,15.0,50.00,3.8,91,3,30,Versailles
1314,39.5648064,-85.45116558,"Healthy Food, North Indian, Biryani, Continental, Beverages",20.0,50.00,4.2,432,105,30,Rushville
1315,39.31511632,-85.616328,Chinese,10.0,50.00,3.6,28,5,30,Saint Paul
1316,39.95648254,-85.23636939,"Street Food, Fast Food, Beverages",10.0,50.00,4.1,71,36,45,Hagerstown
1317,39.93773117,-85.69725571,North Indian,15.0,50.00,3.3,7,4,30,Pendleton
1318,39.74929705,-85.41715598,"Maharashtrian, Seafood",30.0,99.00,4.1,991,545,65,Knightstown
1319,39.19014911,-85.88150847,"Japanese, Thai, Chinese",20.0,50.00,3.4,16,5,30,Columbus
1320,39.17647077,-85.63277284,"Bakery, Desserts",10.0,50.00,3.5,22,8,30,Westport
1321,39.63301223,-85.56214161,"Bakery, Desserts",25.0,50.00,0,0,0,30,Rushville
1322,39.0471202,-85.31209934,Beverages,15.0,50.00,0,0,0,30,Versailles
1323,39.93343543,-85.66078359,"Desserts, Bakery",20.0,50.00,4.0,119,51,45,Pendleton
1324,39.15356601,-85.09409872,"Fast Food, Healthy Food, Burger, Rolls",20.0,50.00,4.3,211,155,30,Milan
1325,39.13510937,-85.83049006,"North Indian, Mughlai, Biryani, Rolls, Momos",25.0,99.00,4.8,650,423,45,Columbus
1326,39.21402205,-85.42991847,"Cafe, Continental, Italian, Beverages",25.0,50.00,3.9,385,191,45,Greensburg
1328,39.82092903,-85.2263218,North Indian,10.0,50.00,3.3,10,7,30,Cambridge City
1329,39.14697768,-85.01554449,"Mughlai, North Indian",15.0,99.00,3.7,111,9,45,Milan
1331,39.44210761,-85.99191263,"North Indian, Mughlai",20.0,50.00,0,0,0,30,Franklin
1332,39.41438083,-85.08995727,North Indian,20.0,50.00,3.4,16,3,30,Brookville
1333,39.06006509,-85.91825976,Mithai,20.0,50.00,4.0,152,88,30,Seymour
1334,39.67847323,-85.38640795,Street Food,5.0,50.00,3.7,27,7,30,Rushville
1335,39.12208637,-85.35056882,Fast Food,10.0,50.00,0,0,0,45,Osgood
1336,39.94526046,-85.14993659,"Fast Food, Chinese",20.0,50.00,3.6,31,7,30,Hagerstown
1337,39.721009499999994,-85.40717659,Desserts,10.0,50.00,3.6,12,11,30,Rushville
1338,39.27987883,-85.79782332,"Fast Food, Beverages",15.0,50.00,3.5,17,11,30,Hope
1339,39.59796521,-85.91752674,"North Indian, Street Food",10.0,50.00,0,0,0,30,New Palestine
1340,39.67881605,-85.12784862,"North Indian, Chinese, Mughlai",20.0,50.00,3.8,619,137,45,Connersville
1341,39.566626299999996,-85.57424119,South Indian,10.0,50.00,3.7,149,21,30,Rushville
1342,39.62420893,-85.02897653,"Kashmiri, North Indian, Mughlai, Seafood",45.0,0.00,4.0,829,432,65,Liberty
1343,39.13186172,-85.90350744,"Desserts, Juices",20.0,50.00,4.1,716,539,30,Columbus
1344,39.66928528,-85.68324797,"South Indian, North Indian",20.0,50.00,3.8,266,90,30,Morristown
1345,39.89500296,-85.62291663,"Biryani, Chinese, North Indian",25.0,99.00,2.5,51,27,65,Knightstown
1346,39.09573102,-85.52919647,"Chinese, Fast Food",10.0,50.00,3.2,58,27,30,Westport
1347,39.66973156,-85.16606027,"North Indian, Chinese",35.0,50.00,3.8,154,67,45,Connersville
1348,39.32024286,-85.5253439,Chinese,20.0,50.00,3.8,70,64,30,Greensburg
1351,39.80863855,-85.14440822,"North Indian, Biryani",20.0,50.00,3.1,15,4,30,Cambridge City
1352,39.40413252,-85.99388365,"Beverages, Fast Food",20.0,50.00,4.0,58,32,30,Edinburgh
1353,39.40111718,-85.95610562,Pizza,10.0,50.00,3.3,9,5,30,Edinburgh
1354,39.48569819,-85.58127205,"Desserts, Beverages, Ice Cream",15.0,50.00,4.0,74,25,30,Saint Paul
1355,39.97275359,-85.5541639,"North Indian, Chinese",30.0,50.00,3.4,13,4,65,Middletown
1356,39.49329031,-85.87647321,"Cafe, Spanish, Italian, Mexican, Salad, Juices",25.0,50.00,4.1,1307,794,45,Shelbyville
1357,39.6769514,-85.11645984,"Chinese, Momos",10.0,50.00,3.3,8,5,30,Connersville
1358,39.51848124,-85.45529744,"Street Food, Mithai",5.0,99.00,0,0,0,30,Rushville
1359,39.01470314,-85.85639443,"Continental, Chinese, Thai, Italian, BBQ, Steak",45.0,50.00,4.0,1444,675,45,Seymour
1360,39.70674414,-85.99851326,"Chinese, Asian, South Indian",35.0,50.00,3.7,28,23,45,Cumberland
1361,39.91800672,-85.64059977,"Desserts, Beverages",15.0,50.00,3.3,20,14,30,Pendleton
1363,39.11054799,-85.08954633,Bakery,20.0,50.00,3.0,14,1,45,Milan
1364,39.46298225,-85.01729003,"Pizza, Italian, Beverages",30.0,50.00,4.0,109,78,30,Brookville
1365,39.69444367,-85.97785945,"North Indian, Chinese",75.0,50.00,4.2,424,278,30,Cumberland
1366,39.02503185,-85.51312564,"Italian, Lebanese, North Indian",15.0,50.00,3.2,15,7,30,North Vernon
1367,39.61323883,-85.18058805,Street Food,5.0,50.00,3.7,39,8,30,Connersville
1368,39.208075799999996,-85.33758288,"South Indian, Chinese",10.0,50.00,3.5,26,12,30,Osgood
1369,39.70213329,-85.77449212,"Fast Food, Pizza, Chinese",10.0,50.00,0,0,0,30,Morristown
1370,39.48462522,-85.90411601,"North Indian, Chinese",20.0,50.00,2.7,134,43,65,Shelbyville
1371,39.32909628,-85.59020514,"North Indian, South Indian, Chinese",20.0,50.00,3.8,431,108,30,Saint Paul
1372,39.74879013,-85.61795891,"North Indian, Rolls",25.0,99.00,3.9,250,89,65,Knightstown
1373,39.00147077,-85.98335817,South Indian,10.0,50.00,3.1,5,0,30,Seymour
1374,39.52241966,-85.89613546,Chinese,15.0,50.00,3.3,17,6,30,Shelbyville
1376,39.6522436,-85.69427742,"Seafood, Rolls, BBQ",20.0,50.00,3.4,27,9,45,Morristown
1378,39.91584663,-85.47712749,"Bakery, Cafe, Fast Food",40.0,50.00,4.2,221,126,30,New Castle
1379,39.29515564,-85.59507455,Mughlai,15.0,50.00,3.6,52,8,30,Greensburg
1380,39.07779486,-85.79831614,South Indian,25.0,50.00,4.1,1094,574,45,Country Squire Lakes
1381,39.40638268,-85.54725187,"Wraps, Healthy Food, Sandwich, Salad",15.0,50.00,4.1,937,278,45,Saint Paul
1382,39.30065507,-85.21426796,"North Indian, Street Food",10.0,50.00,3.5,19,7,30,Batesville
1383,39.88047707,-85.29513407,"North Indian, Chinese, Fast Food",20.0,50.00,3.6,27,19,30,New Castle
1384,39.598661799999995,-85.28535617,North Indian,20.0,50.00,3.7,186,78,45,Connersville
1385,39.70294228,-85.19677128,"Bengali, North Indian, Chinese",10.0,50.00,3.4,13,8,30,Connersville
1386,39.34718172,-85.89212865,Healthy Food,20.0,50.00,0,0,0,30,Edinburgh
1387,39.68755822,-85.44810711,Momos,10.0,50.00,4.4,443,177,30,Rushville
1388,39.10315297,-85.31854453,"Chinese, Mughlai, North Indian",35.0,99.00,3.3,35,18,65,Osgood
1389,39.42007926,-85.41175365,"Seafood, North Indian",25.0,50.00,3.8,90,40,45,Greensburg
1390,39.49107647,-85.08303398,Desserts,10.0,50.00,0,0,0,30,Brookville
1391,39.62066749,-85.01068105,"North Indian, Street Food",20.0,99.00,3.8,582,256,45,Liberty
1392,39.75656092,-85.19972695,North Indian,15.0,50.00,3.3,10,5,30,Cambridge City
1393,39.91397149,-85.60055481,North Indian,15.0,50.00,3.5,304,113,45,Knightstown
1394,39.78114295,-85.87404173,"North Indian, South Indian, Chinese",25.0,50.00,3.7,92,62,30,New Palestine
1395,39.37812239,-85.81298368,"Cafe, Fast Food, Chinese",25.0,50.00,4.0,114,71,30,Hope
1396,39.0393888,-85.54400107,"Fast Food, Beverages",25.0,99.00,4.4,662,410,45,North Vernon
1397,39.49024715,-85.21131794,"Kerala, Chinese",15.0,50.00,3.4,11,5,30,Connersville
1398,39.51034504,-85.38032205,"North Indian, Mughlai",25.0,50.00,3.5,12,9,30,Rushville
1399,39.6970916,-85.40858303,"North Indian, Chinese",20.0,99.00,3.0,125,24,65,Rushville
1401,39.61225467,-85.82068477,"North Indian, Seafood, Chinese",25.0,50.00,3.1,35,7,30,Shelbyville
1402,39.26880054,-85.06967143,"Cafe, Bakery, Fast Food",20.0,50.00,3.8,978,360,65,Sunman
1403,39.30302003,-85.05590364,Bakery,15.0,50.00,3.5,59,30,30,Sunman
1404,39.78616235,-85.83253466,"Pizza, Italian",20.0,50.00,3.7,27,14,30,Greenfield
1405,39.12824734,-85.29830069,Rolls,15.0,50.00,3.9,20,16,30,Osgood
1406,39.26061469,-85.16411602,"Beverages, Fast Food",20.0,50.00,3.5,16,9,30,Batesville
1407,39.68863543,-85.63753179,"Biryani, North Indian, Chinese",25.0,50.00,3.4,11,4,30,Morristown
1408,39.69294541,-85.52500429,Tibetan,15.0,50.00,3.1,6,2,30,Knightstown
1409,39.45231181,-85.71313181,"Fast Food, Street Food",10.0,50.00,3.3,24,10,45,Geneva
1410,39.35381508,-85.94000886,Chinese,10.0,50.00,3.3,11,1,30,Edinburgh
1411,39.82606108,-85.60907865,"North Indian, Continental, Healthy Food",20.0,50.00,0,0,0,30,Knightstown
1412,39.51517203,-85.84772298,"South Indian, North Indian, Chinese",30.0,50.00,4.1,720,405,30,Shelbyville
1413,39.13308892,-85.100513,"North Indian, South Indian, Chinese",10.0,50.00,3.0,45,24,45,Milan
1416,39.48081917,-85.71441881,Fast Food,15.0,50.00,3.5,39,19,45,Shelbyville
1417,39.79974066,-85.24577866,Biryani,20.0,50.00,2.9,125,48,30,Cambridge City
1419,39.34005008,-85.61785058,"Mithai, Street Food, North Indian, South Indian, Bakery, Chinese, Fast Food",25.0,50.00,4.1,391,83,30,Saint Paul
1420,39.15938781,-85.32004168,North Indian,15.0,50.00,3.8,17,12,30,Osgood
1421,39.12156698,-85.26021969,"Biryani, North Indian",20.0,50.00,3.8,61,33,30,Osgood
1422,39.42379411,-85.34569562,"Biryani, Chinese, North Indian",30.0,50.00,3.7,171,61,30,Greensburg
1424,39.71349119,-85.14310019999999,North Indian,10.0,50.00,0,0,0,30,Connersville
1425,39.67660555,-85.3108075,North Indian,15.0,50.00,0,0,0,30,Rushville
1426,39.85426585,-85.83510097,"Healthy Food, Sandwich, Beverages",20.0,50.00,3.8,56,19,65,Fortville
1427,39.75723789999999,-85.76776041,"North Indian, Chinese",30.0,50.00,3.4,9,9,30,Greenfield
1428,39.75988562,-85.5005065,"Italian, Continental, Chinese, Mexican, Fast Food, Street Food, Desserts",30.0,50.00,4.7,3975,2359,65,Knightstown
1429,39.75834263,-85.97182262,Arabian,10.0,50.00,3.5,53,19,30,Cumberland
1430,39.34807866,-85.90572338,"Mexican, Italian, Modern Indian",20.0,50.00,3.9,90,64,65,Edinburgh
1431,39.77516057,-85.28479372,"Street Food, South Indian",5.0,0.00,4.2,765,143,30,Cambridge City
1432,39.4506264,-85.73406872,"Chinese, North Indian",15.0,50.00,3.7,53,18,30,Geneva
1433,39.25210821,-85.07671408,"North Indian, Chinese",30.0,50.00,2.8,149,49,45,Sunman
1434,39.08166058,-85.18154127,"Fast Food, Pizza",15.0,50.00,4.1,55,34,30,Milan
1435,39.42039408,-85.43747369,South Indian,10.0,50.00,3.3,12,2,30,Greensburg
1436,39.07580604,-85.52732384,"Healthy Food, North Indian, Biryani, Continental, Beverages",20.0,50.00,3.4,142,42,30,Westport
1437,39.43953482,-85.09222494,"Andhra, South Indian, North Indian, Biryani, Chinese, Beverages",40.0,99.00,3.8,444,199,45,Brookville
1438,39.20155554,-85.59105377,"Mughlai, North Indian, Continental, Modern Indian, Street Food",40.0,50.00,4.3,296,187,30,Westport
1439,39.44053473,-85.24034832,"North Indian, Mughlai, Chinese, Continental",15.0,50.00,3.9,43,39,30,Batesville
1440,39.77115014,-85.13894553,"Kerala, Biryani",10.0,50.00,3.6,13,5,30,Cambridge City
1441,39.53336462,-85.68352007,"Cafe, Fast Food",15.0,50.00,2.8,14,10,30,Shelbyville
1442,39.156866799999996,-85.67297441,"Burger, Fast Food",20.0,50.00,4.0,714,220,45,Westport
1443,39.13830089,-85.61676157,"Street Food, Maharashtrian",15.0,50.00,4.0,357,152,45,Westport
1444,39.13958237,-85.79670659,"Italian, Mexican, Continental, North Indian, Finger Food",75.0,50.00,4.1,1504,938,45,Columbus
